,CODE_PRODUIT,NOM,SECTEUR_CONSO,SOUS_SECTEUR_CONSO,FAMILLE_PRODUIT,SOUS_FAMILLE,VARIETE,CATEGORIE,DEPARTEMENT,MARQUE,CONDITIONNEMENT,COND_UNITE_LIBELLE_LONG,COND_UNITE_LIBELLE_COURT,GENCOD,PRIX_RELEVE,DATE_RELEVE,PROMOTION,TOP_500,TYPE_RELEVE,RAISON_SOCIALE,RIDET,TYPE_ADRESSE,NUM_VOIE,TYPE_VOIE,NOM_VOIE,COMPLEMENT_ADRESSE,QUARTIER,CODE_POSTAL,COMMUNE,LONGITUDE,LATITUDE
4711,153456,petit salé Raynal Et Roquelaure cuisiné au porc fermier du sud ouest/lentille 1/2 conserve 420 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné,conserve de plat cuisiné : petit salé,IMPORT,Sec,Raynal et Roquelaure,0.42,Kilogramme,kg,3021690103151,1150,2015-11-16 00:00:00.000,0,N,,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
4712,184048,biscuit Nutella b-ready barre x6 paquet 132 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,Ferrero,0.132,Kilogramme,kg,8000500227848,330,2020-09-15 00:00:00.000,0,N,A,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
4713,155538,pain de campagne La Vie Saine 650 g,"pain, viennoiserie, pâtisserie","pain, viennoiserie, pâtisserie fraîche",pain frais,pain frais,pain : campagne,LOCAL,Sec,,0.65,Kilogramme,kg,3760017500036,410,2021-10-19 00:00:00.000,0,N,A,CASINO PORT PLAISANCE - SUPERMARCHE,214049001.0,PHYSIQUE,10,rue,Jules Garnier,Galerie Port Plaisance,Baie des Citrons,,Nouméa,166.439011,-22.290918
4714,154665,chocolat de pâques Biscochoc lapin joyeux 100 g,épicerie sucrée,"chocolat, confiserie",chocolat,chocolat à offrir,chocolat à offrir : sujet,LOCAL,Sec,Biscochoc,0.1,Kilogramme,kg,3328864195203,794,2021-12-13 00:00:00.000,0,N,A,ETABLISSEMENTS ROES,442020001.0,PHYSIQUE,,route,provinciale 1,,,,Koné,164.861788,-21.060495
4715,155538,pain de campagne La Vie Saine 650 g,"pain, viennoiserie, pâtisserie","pain, viennoiserie, pâtisserie fraîche",pain frais,pain frais,pain : campagne,LOCAL,Sec,,0.65,Kilogramme,kg,3760017500036,430,2022-10-11 00:00:00.000,0,O,A,CASINO PORT PLAISANCE - SUPERMARCHE,214049001.0,PHYSIQUE,10,rue,Jules Garnier,Galerie Port Plaisance,Baie des Citrons,,Nouméa,166.439011,-22.290918
4716,53437,soda aux fruits Amigo ananas bouteille 60 cl,boisson,boisson sans alcool,soda,soda aux fruits,soda aux fruits,LOCAL,Sec,,0.6,Litre,l,3334803228246; 3334803229243,160,2015-01-12 00:00:00.000,0,N,,CARREFOUR MARKET Orphelinat,474460009.0,PHYSIQUE,5,rue,Gustave Flaubert,,Orphelinat,,Nouméa,166.445296,-22.283924
4717,41685,sucre blanc Chelsea en poudre sachet 1 kg,épicerie sucrée,"sucre, farine, aide à la pâtisserie",sucre et édulcorant,sucre blanc,sucre blanc en poudre,IMPORT,Sec,Chelsea,1.0,Kilogramme,kg,9415272101057,134,2016-02-01 00:00:00.000,0,N,,CARREFOUR EXPRESS PAITA (ancien ARIZONA PAITA),832956007.0,PHYSIQUE,,promenade,,,,,Païta,166.367278,-22.129734
4718,44890,saucisse aux haricots Mutular 4/4 conserve 840 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné,"conserve de plat cuisiné  : lentille aux saucisses, garnie",LOCAL,Sec,Mutular,0.84,Kilogramme,kg,3700739200098; 3252190008657; 3252190004628,690,2018-05-21 00:00:00.000,0,N,,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
4719,176823,soupe Liebig pursoup mouliné de légumes d'autrefois brique 1 l,épicerie salée,"soupe, croûton","soupe, croûton",soupe liquide,soupe liquide : légume,IMPORT,Sec,,1.0,Litre,l,3036811362881,426,2019-05-20 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE TONTOUTA,371435001.0,PHYSIQUE,,lot,Joseph,,Tontouta,,Païta,166.223,-22.012
4720,199351,huile de maïs U bouteille 1 l,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",huile,huile de maïs,IMPORT,Sec,U,1.0,Litre,l,3256221712247,285,2019-06-24 00:00:00.000,0,N,A,SUPER U MAGECO,60269001.0,PHYSIQUE,1 ter,rue,Berthelot,,Doniambo,,Nouméa,166.443758,-22.259361
4721,44890,saucisse aux haricots Mutular 4/4 conserve 840 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné,"conserve de plat cuisiné  : lentille aux saucisses, garnie",LOCAL,Sec,Mutular,0.84,Kilogramme,kg,3700739200098; 3252190008657; 3252190004628,645,2020-03-03 00:00:00.000,0,N,A,KOUMAC DISCOUNT,696336001.0,PHYSIQUE,,rue,Georges BAUDOUX,,,,Koumac,164.285567,-20.557718
4722,44890,saucisse aux haricots Mutular 4/4 conserve 840 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné,"conserve de plat cuisiné  : lentille aux saucisses, garnie",LOCAL,Sec,Mutular,0.84,Kilogramme,kg,3700739200098; 3252190008657; 3252190004628,570,2020-02-25 00:00:00.000,0,N,A,SUPER U MAGECO,60269001.0,PHYSIQUE,1 ter,rue,Berthelot,,Doniambo,,Nouméa,166.443758,-22.259361
4723,155657,pain de campagne La Vie Saine aux céréales tranche sachet 350 g,"pain, viennoiserie, pâtisserie","pain, viennoiserie, pâtisserie","pain de mie, toast",pain de mie,pain de mie : céréale,IMPORT,Sec,La Vie Saine,0.35,Kilogramme,kg,3760017500173,310,2020-06-23 00:00:00.000,0,N,A,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
4724,55014,eau minérale San Pellegrino gazeuse bouteille 1 l,boisson,boisson sans alcool,eau,eau gazeuse,eau gazeuse,IMPORT,Sec,,1.0,Litre,l,8002270014901; 41508936569,199,2020-07-28 00:00:00.000,0,N,A,CARREFOUR EXPRESS PAITA (ancien ARIZONA PAITA),832956007.0,PHYSIQUE,,promenade,,,,,Païta,166.367278,-22.129734
4725,201133,petit pain grillé Leader Price fine tranche au blé complet paquet 300 g,"pain, viennoiserie, pâtisserie","biscotte, tartine craquante, galette","biscotte, tartine craquante, galette","pain grillé, pain suédois","pain grillé, pain suédois",IMPORT,Sec,Leader Price,0.3,Kilogramme,kg,3263852505414,360,2021-04-20 00:00:00.000,0,N,A,LEADER PRICE LA FOA,524629001.0,PHYSIQUE,,impasse,Village,,,,La Foa,165.827992,-21.70991
4726,192403,biscuit sablé Lu prince mini chocolat paquet 160 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,Lu,0.16,Kilogramme,kg,7622210420244,320,2022-02-02 00:00:00.000,0,N,A,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
4727,41685,sucre blanc Chelsea en poudre sachet 1 kg,épicerie sucrée,"sucre, farine, aide à la pâtisserie",sucre et édulcorant,sucre blanc,sucre blanc en poudre,IMPORT,Sec,Chelsea,1.0,Kilogramme,kg,9415272101057,144,2022-05-04 00:00:00.000,0,N,A,CARREFOUR MARKET DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
4728,216134,pizza surgelée Leader Price royale cuite sur pierre boîte 570 g,surgelés,"pizza, tarte, feuilleté, soufflé surgelé",pizza surgelée,pizza surgelée : classique,"pizza surgelée : reine, royale, regina",IMPORT,Surgelés,,0.57,Kilogramme,kg,3263859811211,655,2022-07-19 00:00:00.000,0,N,A,LEADER PRICE BOURAIL,524637002.0,PHYSIQUE,,route,territoriale 1,,,,Bourail,165.498621,-21.582622
4729,41685,sucre blanc Chelsea en poudre sachet 1 kg,épicerie sucrée,"sucre, farine, aide à la pâtisserie",sucre et édulcorant,sucre blanc,sucre blanc en poudre,IMPORT,Sec,Chelsea,1.0,Kilogramme,kg,9415272101057,153,2022-08-09 00:00:00.000,0,N,T,ALIMENTATION BEAUVALLON,1396043001.0,PHYSIQUE,1 bis,lotissement,Beauvallon,,,,Païta,,
4730,244266,farine pâte à pizza Casino facile paquet 2 x 250 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",farine,farine spécifique,farine pâte à pizza,IMPORT,Sec,Casino,0.5,Kilogramme,kg,3222475459900,195,2022-11-08 00:00:00.000,0,N,A,GEANT SAINTE-MARIE,73999002.0,PHYSIQUE,7,rue,Henri Schmitd,,Vallée des Colons,,Nouméa,166.458795,-22.275366
4731,44890,saucisse aux haricots Mutular 4/4 conserve 840 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné,"conserve de plat cuisiné  : lentille aux saucisses, garnie",LOCAL,Sec,Mutular,0.84,Kilogramme,kg,3700739200098; 3252190008657; 3252190004628,765,2022-11-29 00:00:00.000,0,N,A,CASINO LES HALLES MAGENTA,281022002.0,PHYSIQUE,196,rue,Roger Gervolino,,Magenta,,Nouméa,166.469413,-22.244837
4732,41552,huile de tournesol Dulcine bouteille 1 l,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",huile,huile de tournesol,IMPORT,Sec,Dulcine,1.0,Litre,l,3265474978003; 4230106120,217,2013-12-23 00:00:00.000,0,N,,ARIZONA MONT-DORE,832956008.0,PHYSIQUE,174,route,de la Corniche,,Portes d'or,,Mont-Dore,166.577688,-22.240721
4733,41334,haricot vert Bonduelle très fin 4/4 conserve 600 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,"conserve de légume : haricot vert, beurre",IMPORT,Sec,Bonduelle,0.6,Kilogramme,kg,3083680002615,327,2014-03-03 00:00:00.000,0,N,,CARREFOUR EXPRESS PAITA (ancien ARIZONA PAITA),832956007.0,PHYSIQUE,,promenade,,,,,Païta,166.367278,-22.129734
4734,156896,chocolat blanc Lindt Création mousse au chocolat tablette 140 g,épicerie sucrée,"chocolat, confiserie",chocolat,tablette de chocolat,tablette de chocolat : blanc,IMPORT,Sec,,0.14,Kilogramme,kg,7610400073967,845,2014-06-02 00:00:00.000,0,N,,CHAMPION DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
4735,41334,haricot vert Bonduelle très fin 4/4 conserve 600 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,"conserve de légume : haricot vert, beurre",IMPORT,Sec,Bonduelle,0.6,Kilogramme,kg,3083680002615,338,2014-11-21 00:00:00.000,0,,,TA & TY,216077001.0,PHYSIQUE,98,lotissement,Rieux-Berton,,Ducos,,Mont-Dore,166.571663,-22.27316
4736,139383,sauce tartare Carrefour bocal 242 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,sauce froide,sauce tartare,IMPORT,Sec,Carrefour,0.242,Kilogramme,kg,3270190178682,250,2015-03-09 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
4737,158007,infusion Eléphant bio tilleul/citron sachet x25,épicerie sucrée,"café, thé, boisson chaude","thé, infusion",infusion,infusion,IMPORT,Sec,Elephant,25.0,Unité,u,3228881043498,495,2015-11-16 00:00:00.000,0,N,,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
4738,45535,chips Bluebird ready salted sachet 150 g,épicerie salée,produit apéritif,produit apéritif,"chips, tuile et tortilla","chips, tuile",IMPORT,Sec,,0.15,Kilogramme,kg,9400566004961; 9400566012003,365,2015-04-24 00:00:00.000,0,,,CASINO LES HALLES MAGENTA,281022002.0,PHYSIQUE,196,rue,Roger Gervolino,,Magenta,,Nouméa,166.469413,-22.244837
4739,42915,boisson aux fruits Tarumba bouteille 1 l,boisson,boisson sans alcool,jus de fruits et légumes,boisson aux fruits,boisson aux fruits : autres,IMPORT,Sec,Tarumba,1.0,Litre,l,95188000096,195,2017-10-06 00:00:00.000,0,,,GEANT SAINTE-MARIE,73999002.0,PHYSIQUE,7,rue,Henri Schmitd,,Vallée des Colons,,Nouméa,166.458795,-22.275366
4740,162277,biscuit Delacre biarritz chocolat noir paquet 125 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,Delacre,0.125,Kilogramme,kg,3116430057167 ,360,2019-10-08 00:00:00.000,0,N,A,JOHNSTON,366443001.0,PHYSIQUE,8,rue,Anatole France,,Centre-Ville,,Nouméa,166.438187,-22.272201
4741,41334,haricot vert Bonduelle très fin 4/4 conserve 600 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,"conserve de légume : haricot vert, beurre",IMPORT,Sec,Bonduelle,0.6,Kilogramme,kg,3083680002615,420,2020-06-22 00:00:00.000,0,N,A,CARREFOUR EXPRESS SIB DUCOS,832956003.0,PHYSIQUE,59,route,de la baie des Dames,,Ducos,,Nouméa,166.442932,-22.235328
4742,41334,haricot vert Bonduelle très fin 4/4 conserve 600 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,"conserve de légume : haricot vert, beurre",IMPORT,Sec,Bonduelle,0.6,Kilogramme,kg,3083680002615,390,2020-08-18 00:00:00.000,0,N,A,SUPER U MAGECO,60269001.0,PHYSIQUE,1 ter,rue,Berthelot,,Doniambo,,Nouméa,166.443758,-22.259361
4743,175964,dessert lacté Elle & Vire Yaggo abricot pot 4 x 125 g,crémerie,yaourt,yaourt,yaourt laitier,yaourt laitier aux fruits ou aromatisé,IMPORT,Frais,Elle & Vire,0.5,Kilogramme,kg,3451790458804,440,2021-09-01 00:00:00.000,0,N,A,CARREFOUR EXPRESS SIB DUCOS,832956003.0,PHYSIQUE,59,route,de la baie des Dames,,Ducos,,Nouméa,166.442932,-22.235328
4744,55418,ravioli Zapetti à la bolognaise 1/2 conserve 400 g,épicerie salée,conserves et bocaux,conserve de plat cuisiné,conserve de plat cuisiné : italien,conserve de plat cuisiné  : ravioli,IMPORT,Sec,Zapetti,0.4,Kilogramme,kg,3021690011104; 3023081105119,480,2022-11-08 00:00:00.000,0,N,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,495028004.0,PHYSIQUE,1,boulevard,du rail calédonien,,,,Dumbéa,166.451101,-22.20383
4745,154456,jus de fruits Oro multifruits bouteille 2 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,"jus multifruits, multivitaminés",LOCAL,Sec,Oro,2.0,Litre,l,3348630063819,586,2023-02-21 00:00:00.000,0,N,A,KORAIL P.D.F,1239045001.0,PHYSIQUE,390 BIS,avenue,des 2 baies,centre commercial les 2 baies,,,Mont-Dore,166.49,-22.221
4746,134731,biscuit gaufrette Brun cacao paquet 146 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,,0.146,Kilogramme,kg,3017760221597,165,2014-07-02 00:00:00.000,0,N,,BOURAIL DISCOUNT,558593002.0,PHYSIQUE,,route,territorial 1,,,,Bourail,165.496776,-21.567371
4747,46283,fromage blanc nature Yoplait calin pot 4 x 125 g,crémerie,yaourt,yaourt,"fromage blanc,faisselle",fromage blanc nature,LOCAL,Frais,Yoplait,0.5,Kilogramme,kg,3348261842203,410,2014-09-01 00:00:00.000,0,N,,SUPER U KOUMAC,314948001.0,PHYSIQUE,1,avenue,Emile FROUIN,,,,Koumac,164.285,-20.558
4748,161119,café soluble Discount pause café 100% robusta pot 500 g,épicerie sucrée,"café, thé, boisson chaude",café,"café soluble, cappucino, chicoré",café soluble,IMPORT,Sec,Discount,0.5,Kilogramme,kg,3760071530642,715,2017-05-22 00:00:00.000,0,N,,DISCOUNT TRIANON,85993001.0,PHYSIQUE,27,route,de l'Anse-Vata,,Trianon,,Nouméa,166.449044,-22.28273
4749,167202,pizza surgelée Buitoni fraîch'up au fromage nouvelle recette boîte 600 g,surgelés,"pizza, tarte, feuilleté, soufflé surgelé",pizza surgelée,pizza surgelée : fromage,pizza surgelée : fromage,IMPORT,Surgelés,,0.6,Kilogramme,kg,7613034223852,1256,2017-11-03 00:00:00.000,0,,,GEANT SAINTE-MARIE,73999002.0,PHYSIQUE,7,rue,Henri Schmitd,,Vallée des Colons,,Nouméa,166.458795,-22.275366
4750,135279,biscuit shortbread Arnott's paquet 250 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit sec, sablé","biscuit sec, sablé","biscuit sec, sablé : petit beurre, nature",IMPORT,Sec,Arnott's,0.25,Kilogramme,kg,9310072004099,495,2018-03-05 00:00:00.000,0,N,,CARREFOUR MARKET ROBINSON,474460005.0,PHYSIQUE,50,rue,André Burck,,Centre-Ville,,Mont-Dore,166.507959,-22.224536
4751,200451,huile de noix Lesieur bouteille 25 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",huile,"huile de noisette, noix",IMPORT,Sec,Lesieur,0.25,Litre,l,3265470000760,620,2020-07-28 00:00:00.000,0,N,A,CARREFOUR MARKET ROBINSON,474460005.0,PHYSIQUE,50,rue,André Burck,,Centre-Ville,,Mont-Dore,166.507959,-22.224536
4752,170673,pain de mie Brignol complet tranche sachet 500 g,"pain, viennoiserie, pâtisserie","pain, viennoiserie, pâtisserie","pain de mie, toast",pain de mie,pain de mie : complet,LOCAL,Sec,,0.5,Kilogramme,kg,3357530440798,390,2020-11-17 00:00:00.000,0,N,A,KORAIL P.D.F,1239045001.0,PHYSIQUE,390 BIS,avenue,des 2 baies,centre commercial les 2 baies,,,Mont-Dore,166.49,-22.221
4753,134731,biscuit gaufrette Brun cacao paquet 146 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,,0.146,Kilogramme,kg,3017760221597,135,2021-07-20 00:00:00.000,0,N,A,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
4754,53881,jus de fruits Joker le fruit multifruit bouteille 1.5 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,"jus multifruits, multivitaminés",IMPORT,Sec,Joker,1.5,Litre,l,3123340008264,655,2022-08-10 00:00:00.000,0,N,A,CARREFOUR MARKET DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
4755,204072,pépites de chocolat noir Sainte Lucie bio spécial dessert sachet 125 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,aide à la pâtisserie,pépite de chocolat,IMPORT,Sec,Sainte Lucie,0.125,Kilogramme,kg,3162050019634; 3162050035092,610,2023-01-18 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
4756,54005,nectar de fruits Don Simon mangue/pomme bouteille 1.5 l ,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,jus de fruits : autres,IMPORT,Sec,,1.5,Litre,l,8410261650098,370,2013-12-23 00:00:00.000,0,N,,BOURAIL DISCOUNT,558593002.0,PHYSIQUE,,route,territorial 1,,,,Bourail,165.496776,-21.567371
4757,143523,chocolat de fête Révillon sarments du médoc à la mandarine noir boîte 150 g,épicerie sucrée,"chocolat, confiserie",chocolat,chocolat à offrir,chocolat à offrir : assortiment chocolat,IMPORT,Sec,,0.15,Kilogramme,kg,3110845800301,495,2015-12-28 00:00:00.000,0,N,,CARREFOUR MARKET Orphelinat,474460009.0,PHYSIQUE,5,rue,Gustave Flaubert,,Orphelinat,,Nouméa,166.445296,-22.283924
4758,143523,chocolat de fête Révillon sarments du médoc à la mandarine noir boîte 150 g,épicerie sucrée,"chocolat, confiserie",chocolat,chocolat à offrir,chocolat à offrir : assortiment chocolat,IMPORT,Sec,,0.15,Kilogramme,kg,3110845800301,495,2017-01-30 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
4759,148170,céréale Nestlé Chocapic paquet 750 g,épicerie sucrée,céréale petit déjeuner,céréale petit déjeuner,céréale petit déjeuner,céréale petit déj : chocolatée,IMPORT,Sec,,0.75,Kilogramme,kg,3387390320923; 7613034947611,904,2019-09-23 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE NOUMEA ,836965001.0,PHYSIQUE,91,route,de l'Anse-Vata,,Motor Pool,,Nouméa,166.448155,-22.291739
4760,148170,céréale Nestlé Chocapic paquet 750 g,épicerie sucrée,céréale petit déjeuner,céréale petit déjeuner,céréale petit déjeuner,céréale petit déj : chocolatée,IMPORT,Sec,,0.75,Kilogramme,kg,3387390320923; 7613034947611,905,2019-10-22 00:00:00.000,0,N,A,BOURAIL DISCOUNT,558593002.0,PHYSIQUE,,route,territorial 1,,,,Bourail,165.496776,-21.567371
4761,139519,haricot vert Netto très fin 1/2 conserve 220 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,"conserve de légume : haricot vert, beurre",IMPORT,Sec,Netto,0.22,Kilogramme,kg,3250391340385,110,2020-12-18 00:00:00.000,0,N,A,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
4762,50188,biscuit apéritif Rold gold bretzel paquet 283 g,épicerie salée,produit apéritif,produit apéritif,biscuit apéritif,bretzel,IMPORT,Sec,,0.283,Kilogramme,kg,28400017190,685,2021-11-24 00:00:00.000,0,N,A,CARREFOUR EXPRESS OUEMO,832956006.0,PHYSIQUE,97 ter,route,de Ouémo,,Ouémo,,Nouméa,166.477842,-22.27614
4763,191666,confiture mirabelle Casino extra pot 370 g,épicerie sucrée,"confiture, pâte à tartiner, miel",confiture,confiture aux fruits jaunes,confiture : mirabelle,IMPORT,,Casino,0.37,Kilogramme,kg,3222472770763,270,2022-04-12 00:00:00.000,0,N,A,CASINO MONT DORE,428367002.0,PHYSIQUE,23,route,du Sud - Centre commercial de la Coulée,,Centre-Ville,,Mont-Dore,166.586133,-22.238509
4764,206542,glace chocolat Miko bac 5 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : chocolat,glace : chocolat,LOCAL,Surgelés,Miko,5.0,Litre,l,3348267150043,2050,2023-06-28 00:00:00.000,0,N,A,CARREFOUR EXPRESS OUEMO,832956006.0,PHYSIQUE,97 ter,route,de Ouémo,,Ouémo,,Nouméa,166.477842,-22.27614
4765,157054,boisson de soja Bjorg vanille bio brique 1 l,boisson,boisson sans alcool,boisson végétale,boisson végétale,boisson végétale de soja,IMPORT,Sec,Bjorg,1.0,Litre,l,3229820111995,575,2023-07-18 00:00:00.000,0,N,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,495028004.0,PHYSIQUE,1,boulevard,du rail calédonien,,,,Dumbéa,166.451101,-22.20383
4766,135382,vinaigre de vin Amora à l'échalote bouteille 75 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",vinaigre ,"vinaigre de vin, de cidre",IMPORT,Sec,Amora,0.75,Litre,l,3250547095176; 3250547095169,420,2014-09-05 00:00:00.000,0,,,CASINO LES HALLES MAGENTA,281022002.0,PHYSIQUE,196,rue,Roger Gervolino,,Magenta,,Nouméa,166.469413,-22.244837
4767,162310,poêlée de légumes surgelée Bonduelle parisienne sachet 700 g,surgelés,légume et fruit surgelés,"légume surgelé cuisiné, poêlée","légume surgelé cuisiné, poêlée",légume surgelé : poêlée,IMPORT,Surgelés,Bonduelle,0.7,Kilogramme,kg, 3083680904964 ,730,2015-12-14 00:00:00.000,0,N,,CARREFOUR EXPRESS NAKUTAKOIN,832956004.0,PHYSIQUE,,route,de Nakutakoin - baie de nouré,,Baie des Citrons,,Dumbéa,166.415695,-22.173535
4768,162227,biscuit fourré Grand Jury tout chocolat paquet 330 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,Grand Jury,0.33,Kilogramme,kg,3245390162205 ,375,2016-07-18 00:00:00.000,0,N,,MAGECO KOUMAC (Fermé),434308001.0,PHYSIQUE,,lot,Village,,,,Koumac,164.282156,-20.560039
4769,53766,jus de fruits Tropicana bio pomme bouteille 1 l ,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,jus de pomme,IMPORT,Sec,Tropicana,1.0,Litre,l,3502110004161,490,2016-11-28 00:00:00.000,0,N,,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
4770,135382,vinaigre de vin Amora à l'échalote bouteille 75 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",vinaigre ,"vinaigre de vin, de cidre",IMPORT,Sec,Amora,0.75,Litre,l,3250547095176; 3250547095169,425,2016-12-06 00:00:00.000,0,N,,SUPER NORD (VIVAL KOUMAC) Fermé,185512001.0,PHYSIQUE,,route,Village,,Centre-Ville,,Koumac,164.281,-20.562
4771,135382,vinaigre de vin Amora à l'échalote bouteille 75 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",vinaigre ,"vinaigre de vin, de cidre",IMPORT,Sec,Amora,0.75,Litre,l,3250547095176; 3250547095169,416,2018-03-19 00:00:00.000,0,N,,AUCHAN SUPERMARCHE NOUMEA ,836965001.0,PHYSIQUE,91,route,de l'Anse-Vata,,Motor Pool,,Nouméa,166.448155,-22.291739
4772,177615,poire nashi au kilo imp,fruit et légume,fruit et légume frais,fruit frais,"pomme, poire, raisin",poire,IMPORT,Frais,,1.0,Kilogramme,kg,01142218; 1142218,895,2018-07-02 00:00:00.000,0,N,,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,495028004.0,PHYSIQUE,1,boulevard,du rail calédonien,,,,Dumbéa,166.451101,-22.20383
4773,165275,crackers Miaow Miaow poulet paquet 70 g,épicerie salée,produit apéritif,produit apéritif,biscuit apéritif,crackers,IMPORT,Sec,,0.07,Kilogramme,kg,9556345280016,107,2018-10-01 00:00:00.000,0,O,A,LEADER PRICE BOURAIL,524637002.0,PHYSIQUE,,route,territoriale 1,,,,Bourail,165.498621,-21.582622
4774,47245,noix d'entrecôte congelée Sodevia 1 kg,surgelés,"viande, volaille surgelée",viande surgelée,bœuf surgelé,bœuf surgelé,IMPORT,Surgelés,,1.0,Kilogramme,kg,2681801,2815,2019-12-03 00:00:00.000,0,N,A,SUPER U MAGECO,60269001.0,PHYSIQUE,1 ter,rue,Berthelot,,Doniambo,,Nouméa,166.443758,-22.259361
