annee,mois,regroupement1,regroupement2,poids_enquete_kg,poids_mg_kg,valeur_tot_mg_fr,valeur_moy,besoin_marche_t,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t
2013,12,BROCOLI,TOTAL LEGUMES,,28.0,5600.0,200.0,5.0,,,,
2013,5,CAROTTE,TOTAL LEGUMES,,194.0,45590.0,235.0,110.0,,,,
2013,8,CAROTTE,TOTAL LEGUMES,65918.0,48446.0,12490402.0,257.8211204227387,110.0,,,,
2013,11,CAROTTE,TOTAL LEGUMES,95653.0,50999.0,12866691.0,252.29300574521068,110.0,,,,
2013,3,OIGNONS,TOTAL LEGUMES,,245.0,49000.0,200.0,150.0,,,,
2013,7,OIGNONS,TOTAL LEGUMES,109000.0,59892.0,16228570.0,270.96390168970817,150.0,,,,
2013,2,OIGNONS,TOTAL LEGUMES,,245.0,49000.0,200.0,150.0,,,,
2013,8,OIGNONS,TOTAL LEGUMES,52500.0,24818.5,6370575.0,256.68654431170296,150.0,,,,
2013,1,OIGNONS,TOTAL LEGUMES,,20552.0,3838410.0,186.7657648890619,150.0,,,,
2013,12,POIREAU,TOTAL LEGUMES,4487.0,1399.0,772050.0,551.8584703359543,7.0,,,,
2013,4,POIREAU,TOTAL LEGUMES,2717.0,834.26499939,556844.75,667.4674718550523,7.0,,,,
2013,12,SALADES,TOTAL LEGUMES,158137.0,33059.0,15482890.0,468.34114764511935,120.0,,,,
2013,11,SALADES,TOTAL LEGUMES,145381.0,42364.0,10465486.0,247.0372486073081,120.0,,,,
2013,4,SALADES,TOTAL LEGUMES,156089.0,31652.90039,16257805.0,513.6276549600578,120.0,,,,
2013,10,SALADES,TOTAL LEGUMES,117649.0,53000.0,6907095.0,130.32254716981132,120.0,,,,
2013,3,SALADES,TOTAL LEGUMES,157755.0,45501.30078,14100193.0,309.8854924648156,120.0,,,,
2013,9,TANGELO,TOTAL FRUITS (HORS VANILLE),,136.0,24480.0,180.0,1.0,,,,
2013,9,TOMATES,TOTAL LEGUMES,109524.0,38110.5397021,17175192.0,450.6677715470295,140.0,,,,
2013,11,TOMATES,TOTAL LEGUMES,133004.0,67949.0,16206814.0,238.51438578934201,140.0,,,,
2013,5,TOMATES,TOTAL LEGUMES,53830.7,15193.50033189,6391135.0,420.6492816264001,140.0,,,,
2013,10,PASTEQUE,TOTAL FRUITS (HORS VANILLE),52735.0,31933.0,6024960.0,188.67503836156953,80.0,,,,
2013,5,PASTEQUE,TOTAL FRUITS (HORS VANILLE),5233.0,9386.5,1736490.0,184.9986683002184,80.0,,,,
2013,9,POIVRONS,TOTAL LEGUMES,24013.0,7338.4202272,3726857.125,507.8555069913181,10.0,,,,
2013,4,POIVRONS,TOTAL LEGUMES,12913.0,3664.050049,1794972.5,489.8875495682401,10.0,,,,
2013,7,POIVRONS,TOTAL LEGUMES,19425.0,8493.625244,4162201.5625,490.0382867068722,10.0,,,,
2013,3,POIVRONS,TOTAL LEGUMES,9830.0,4626.718018,2303135.25,497.7902783441254,10.0,,,,
2013,3,AUBERGINE,TOTAL LEGUMES,13788.0,9735.850097999999,2401869.0,246.703572448533,13.0,,,,
2013,9,CONCOMBRE,TOTAL LEGUMES,59180.0,23915.700195,5784172.625,241.8567124457131,75.0,,,,
2013,8,COURGETTE,TOTAL LEGUMES,21980.0,11104.49963,4368910.0,393.43600752589697,30.0,,,,
2013,5,COURGETTE,TOTAL LEGUMES,23785.0,4956.099998,1936800.0,390.79114642190075,30.0,,,,
2013,3,COURGETTE,TOTAL LEGUMES,54601.0,21537.2998,7051699.0,327.4179709380282,30.0,,,,
2013,6,COURGETTE,TOTAL LEGUMES,14730.0,14296.55487,5411191.25,378.4961691263736,30.0,,,,
2013,2,MAIS DOUX,TOTAL LEGUMES,2960.5,1172.75,291750.0,248.7742485610744,,,,,
2013,8,MAIS DOUX,TOTAL LEGUMES,5752.5,1172.25,272600.0,232.5442525058648,,,,,
2013,5,MAIS DOUX,TOTAL LEGUMES,2649.0,516.75,103550.0,200.3870343492985,,,,,
2013,9,MAIS DOUX,TOTAL LEGUMES,1424.0,676.0,116500.0,172.33727810650888,,,,,
2013,12,MAIS DOUX,TOTAL LEGUMES,3179.0,249.0,36640.0,147.14859437751005,,,,,
2013,4,MANDARINE,TOTAL FRUITS (HORS VANILLE),15900.0,1839.0,542210.0,294.8395867319195,40.0,,,,
2013,2,MANDARINE,TOTAL FRUITS (HORS VANILLE),,23.0,9200.0,400.0,40.0,,,,
2013,8,CHOU FLEUR,TOTAL LEGUMES,,246.0,96110.0,390.6910569105691,8.0,,,,
2013,6,CHOU FLEUR,TOTAL LEGUMES,,27.0,10800.0,400.0,8.0,,,,
2013,1,CHOU FLEUR,TOTAL LEGUMES,,4.0,2625.0,656.25,8.0,,,,
2013,10,CHOU FLEUR,TOTAL LEGUMES,,2165.0,493090.0,227.75519630484987,8.0,,,,
2013,11,CHOU ROUGE,TOTAL LEGUMES,3630.0,2169.0,662672.0,305.51959428307975,5.0,,,,
2013,8,CHOU ROUGE,TOTAL LEGUMES,10019.0,4182.734863,1315054.5,314.4006357258796,5.0,,,,
2013,9,CHOU ROUGE,TOTAL LEGUMES,10340.0,379.894989,109499.6016,288.23649895524153,5.0,,,,
2013,10,CHOU ROUGE,TOTAL LEGUMES,8300.0,1888.0,571638.0,302.7743644067797,5.0,,,,
2013,2,CHOU ROUGE,TOTAL LEGUMES,,9.920000076,4761.600098,480.0000062016128,5.0,,,,
2013,7,CHOU ROUGE,TOTAL LEGUMES,6304.0,4281.665039,1697533.375,396.4657112450033,5.0,,,,
2013,4,CHOUCHOUTE,TOTAL LEGUMES,4180.0,7108.5,1149005.0,161.63817964408807,6.0,,,,
2013,12,CHOUCHOUTE,TOTAL LEGUMES,1800.0,7331.0,1034250.0,141.07897967535123,6.0,,,,
2013,7,CHOUCHOUTE,TOTAL LEGUMES,5020.0,9646.0,1276530.0,132.3377565830396,6.0,,,,
2013,2,CHOUCHOUTE,TOTAL LEGUMES,920.0,1662.0,252260.0,151.7809867629362,6.0,,,,
2013,5,POMME LIANE,TOTAL FRUITS (HORS VANILLE),954.0,588.5999999,177480.0,301.5290520389958,0.4,,,,
2013,3,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1030.0,1027.530029,285459.8438,277.81168018788867,0.4,,,,
2013,11,POMME LIANE,TOTAL FRUITS (HORS VANILLE),400.0,,,,0.4,,,,
2013,6,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1149.0,552.1999969,164269.1992,297.4813475592035,0.4,,,,
2013,10,POMME LIANE,TOTAL FRUITS (HORS VANILLE),165.0,,,,0.4,,,,
2013,4,OIGNONS VERT,TOTAL LEGUMES,7765.0,2098.400146,1930330.0,919.9055783900999,,,,,
2013,5,OIGNONS VERT,TOTAL LEGUMES,2791.0,1139.200002,1051220.0,922.770363548507,,,,,
2013,6,OIGNONS VERT,TOTAL LEGUMES,1784.5,1602.300024,1500540.0,936.4912797380075,,,,,
2013,9,OIGNONS VERT,TOTAL LEGUMES,2150.0,1837.900024,1576270.0,857.6473036707463,,,,,
2013,11,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),28763.0,12084.0,4985530.0,412.57282356835486,,,,,
2013,1,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),6600.0,12018.0,1686501.0,140.33125312031953,,,,,
2013,10,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),,11298.0,6210080.0,549.6618870596566,,,,,
2013,3,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),10100.0,11486.299804999999,2748980.0,239.32685431067767,,,,,
2013,4,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),5830.0,5380.779902114,1207236.0,224.360784488825,,,,,
2013,10,CHOU DE CHINE,TOTAL LEGUMES,47004.0,17110.0,2644821.0,154.57749853886617,50.0,,,,
2013,6,CHOU DE CHINE,TOTAL LEGUMES,49278.0,11739.5,4225565.0,359.9442054601985,50.0,,,,
2013,7,CHOU DE CHINE,TOTAL LEGUMES,44980.0,11053.175049,3631714.0,328.5674915940617,50.0,,,,
2013,11,POMME CANELLE,TOTAL FRUITS (HORS VANILLE),,11.0,5500.0,500.0,,,,,
2013,7,POMME CANELLE,TOTAL FRUITS (HORS VANILLE),,485.0,121250.0,250.0,,,,,
2013,12,AUTRES LEGUMES,TOTAL LEGUMES,44381.0,35868.0,14062442.0,392.0609456897513,,,,,
2013,7,AUTRES LEGUMES,TOTAL LEGUMES,95955.0,57370.25987575599,24042624.8,419.07819229105735,,,,,
2013,2,AUTRES LEGUMES,TOTAL LEGUMES,67846.0,45268.8445431122,16106310.25,355.7923868514251,,,,,
2013,10,AUTRES LEGUMES,TOTAL LEGUMES,33329.4,45165.0,17417428.0,385.6399424333001,,,,,
2013,11,AUTRES LEGUMES,TOTAL LEGUMES,42515.4,39574.0,16478682.0,416.4017284075403,,,,,
2013,5,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),79905.0,36495.29688,10225613.0,280.1898840177348,,,,,
2013,12,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),118397.0,59345.0,15404280.0,259.57165725840423,,,,,
2013,4,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),66802.0,33286.0,9269320.0,278.47503454905967,,,,,
2013,10,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),78426.0,32518.0,8930604.0,274.6357094532259,,,,,
2013,12,CITRON ET LIME,TOTAL FRUITS (HORS VANILLE),26633.0,18482.0,11572428.0,626.1458716589113,15.0,,,,
2013,7,CITRON ET LIME,TOTAL FRUITS (HORS VANILLE),9050.0,6942.030029,3251640.375,468.3990650308955,15.0,,,,
2013,4,PATATES DOUCES,TOTAL LEGUMES,19232.0,8936.0,2126985.0,238.02428379588181,,,,,
2013,8,PATATES DOUCES,TOTAL LEGUMES,15948.0,9395.270264,3500252.5,372.55474314687575,,,,,
2013,3,PATATES DOUCES,TOTAL LEGUMES,43265.0,11225.100097999999,2527455.0,225.161021098629,,,,,
2013,1,PATATES DOUCES,TOTAL LEGUMES,19445.0,20968.0,5993317.0,285.8316005341473,,,,,
2013,10,PATATES DOUCES,TOTAL LEGUMES,21970.0,12245.0,3944529.0,322.1338505512454,,,,,
2013,11,PATATES DOUCES,TOTAL LEGUMES,20083.0,10112.0,3133065.0,309.83633306962025,,,,,
2013,9,PATATES DOUCES,TOTAL LEGUMES,17125.0,10989.0,3976880.0,361.8964418964419,,,,,
2013,1,PERSIL CHINOIS,TOTAL LEGUMES,1166.9,578.0,1074560.0,1859.1003460207612,1.1,,,,
2013,5,PERSIL CHINOIS,TOTAL LEGUMES,2171.0,406.0,729390.0,1796.527093596059,1.1,,,,
2013,10,PERSIL CHINOIS,TOTAL LEGUMES,1244.0,614.0,1018130.0,1658.1921824104234,1.1,,,,
2013,9,PERSIL CHINOIS,TOTAL LEGUMES,1348.0,542.9000244,923760.0,1701.5287501983762,1.1,,,,
2013,8,PERSIL CHINOIS,TOTAL LEGUMES,1122.5,644.5999877,1124270.0,1744.1359315123673,1.1,,,,
2013,11,PERSIL FRANCAIS,TOTAL LEGUMES,1289.0,716.0,1233400.0,1722.6256983240223,,,,,
2013,2,PERSIL FRANCAIS,TOTAL LEGUMES,958.0,740.5499878,1294900.0,1748.5652843595926,,,,,
2013,6,PERSIL FRANCAIS,TOTAL LEGUMES,1263.0,641.3500096,1152110.0,1796.3826035000031,,,,,
2013,7,PERSIL FRANCAIS,TOTAL LEGUMES,1193.0,649.7999878,1147680.0,1766.2050193100972,,,,,
2013,1,PERSIL FRANCAIS,TOTAL LEGUMES,927.8000000000001,787.0,1375650.0,1747.9669631512072,,,,,
2013,7,CHOU VERT ET BLANC,TOTAL LEGUMES,54373.0,50563.0,11829590.0,233.95743923422265,80.0,,,,
2013,8,CHOU VERT ET BLANC,TOTAL LEGUMES,41038.0,33340.85938,9473367.0,284.1368571825937,80.0,,,,
2013,3,CHOU VERT ET BLANC,TOTAL LEGUMES,17100.0,7617.189941,2317740.25,304.27759685033175,80.0,,,,
2013,9,CHOU VERT ET BLANC,TOTAL LEGUMES,90610.0,32746.30078,8624608.0,263.3765584070959,80.0,,,,
2013,10,CHOU VERT ET BLANC,TOTAL LEGUMES,94675.0,59122.0,12370940.0,209.2442745509286,80.0,,,,
2013,11,HARICOT VERT ET BEURRE,TOTAL LEGUMES,3669.0,1370.0,718090.0,524.1532846715329,12.0,,,,
2013,3,HARICOT VERT ET BEURRE,TOTAL LEGUMES,1516.0,91.0,44400.0,487.9120879120879,12.0,,,,
2013,5,HARICOT VERT ET BEURRE,TOTAL LEGUMES,4863.0,622.5,332870.0,534.7309236947791,12.0,,,,
2013,3,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),7193.0,4461.5749510000005,977130.0,219.01010533981722,5.0,,,,
2013,10,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),780.0,387.0,38450.0,99.35400516795866,5.0,,,,
2014,5,MELON,TOTAL FRUITS (HORS VANILLE),4640.0,3571.0,1442735.0,404.01428171380564,25.0,,,,
2014,3,MELON,TOTAL FRUITS (HORS VANILLE),3800.0,3076.0,1277740.0,415.3901170351105,25.0,,,,
2014,9,NAVET,TOTAL LEGUMES,7670.0,5241.0,897707.0,171.2854417095974,6.0,,,,
2014,11,NAVET,TOTAL LEGUMES,,3856.0,810099.0,210.08791493775934,6.0,,,,
2014,10,NAVET,TOTAL LEGUMES,5600.0,5059.0,893060.0,176.5289582921526,6.0,,,,
2014,3,NAVET,TOTAL LEGUMES,480.0,2322.0,512091.0,220.53875968992247,6.0,,,,
2014,12,NAVET,TOTAL LEGUMES,,4446.0,897820.0,201.93882141250563,6.0,,,,
2014,2,RADIS,TOTAL LEGUMES,1620.0,666.0,225250.0,338.21321321321324,2.0,,,,
2014,10,RADIS,TOTAL LEGUMES,2479.0,2115.0,628816.0,297.31252955082743,2.0,,,,
2014,12,RADIS,TOTAL LEGUMES,2427.0,1897.0,590320.0,311.18608328940434,2.0,,,,
2014,8,RADIS,TOTAL LEGUMES,4963.0,3181.0,836580.0,262.99276956931783,2.0,,,,
2014,4,ANANAS,TOTAL FRUITS (HORS VANILLE),20223.0,6997.0,3167450.0,452.68686579962844,50.0,,,,
2014,8,ANANAS,TOTAL FRUITS (HORS VANILLE),29043.0,14891.0,5458143.0,366.5397219797193,50.0,,,,
2014,12,ANANAS,TOTAL FRUITS (HORS VANILLE),67593.0,18108.0,6875777.0,379.7093549812238,50.0,,,,
2014,9,ANANAS,TOTAL FRUITS (HORS VANILLE),41181.0,14641.0,5374290.0,367.0712383033946,50.0,,,,
2014,1,ANANAS,TOTAL FRUITS (HORS VANILLE),38904.0,13274.0,4422095.0,333.1395962031038,50.0,,,,
2014,7,AVOCAT,TOTAL FRUITS (HORS VANILLE),12673.0,2612.0,983860.0,376.66921898928024,10.0,,,,
2014,5,AVOCAT,TOTAL FRUITS (HORS VANILLE),17490.0,3665.0,1175420.0,320.71487039563436,10.0,,,,
2014,1,AVOCAT,TOTAL FRUITS (HORS VANILLE),4260.0,1023.0,515050.0,503.47018572825027,10.0,,,,
2014,8,AVOCAT,TOTAL FRUITS (HORS VANILLE),2815.0,722.0,277910.0,384.9168975069252,10.0,,,,
2014,2,AVOCAT,TOTAL FRUITS (HORS VANILLE),6430.0,1904.0,808870.0,424.82668067226894,10.0,,,,
2014,9,AVOCAT,TOTAL FRUITS (HORS VANILLE),468.0,78.0,41842.0,536.4358974358975,10.0,,,,
2014,4,AVOCAT,TOTAL FRUITS (HORS VANILLE),12638.0,6343.0,2132780.0,336.2415260917547,10.0,,,,
2014,3,CELERI,TOTAL LEGUMES,,26.0,11475.0,441.34615384615387,,,,,
2014,4,CELERI,TOTAL LEGUMES,,6.0,3000.0,500.0,,,,,
2014,7,CELERI,TOTAL LEGUMES,7239.0,3031.0,1368975.0,451.65786869020127,,,,,
2014,1,CELERI,TOTAL LEGUMES,,34.0,10300.0,302.94117647058823,,,,,
2014,12,LETCHI,TOTAL FRUITS (HORS VANILLE),177720.0,30475.0,14863680.0,487.7335520918786,70.0,,,,
2014,12,MANGUE,TOTAL FRUITS (HORS VANILLE),7548.0,1039.0,398702.0,383.73628488931666,40.0,,,,
2014,9,MANGUE,TOTAL FRUITS (HORS VANILLE),,28.0,18200.0,650.0,40.0,,,,
2014,1,MANGUE,TOTAL FRUITS (HORS VANILLE),91885.0,18416.0,6208635.0,337.13265638575155,40.0,,,,
2014,7,MANGUE,TOTAL FRUITS (HORS VANILLE),,100.0,40000.0,400.0,40.0,,,,
2014,4,ORANGE,TOTAL FRUITS (HORS VANILLE),103650.0,52447.0,12561748.0,239.51318473887926,110.0,,,,
2014,3,ORANGE,TOTAL FRUITS (HORS VANILLE),,17650.0,4385500.0,248.47025495750708,110.0,,,,
2014,1,ORANGE,TOTAL FRUITS (HORS VANILLE),,3307.0,720845.0,217.97550650136074,110.0,,,,
2014,5,ORANGE,TOTAL FRUITS (HORS VANILLE),131781.0,54967.0,12723030.0,231.46669820073862,110.0,,,,
2014,7,PAPAYE,TOTAL FRUITS (HORS VANILLE),7734.0,6755.0,1124985.0,166.54108068097705,15.0,,,,
2014,2,PAPAYE,TOTAL FRUITS (HORS VANILLE),13013.0,6037.0,1066375.0,176.63988736127214,15.0,,,,
2014,3,PAPAYE,TOTAL FRUITS (HORS VANILLE),12689.0,7993.0,1263380.0,158.06080320280245,15.0,,,,
2014,8,BROCOLI,TOTAL LEGUMES,,1962.0,592200.0,301.8348623853211,5.0,,,,
2014,6,BROCOLI,TOTAL LEGUMES,,1459.0,497536.0,341.01165181631256,5.0,,,,
2014,6,CAROTTE,TOTAL LEGUMES,18447.0,9749.0,2487640.0,255.16873525489794,110.0,,,,
2014,10,CAROTTE,TOTAL LEGUMES,114502.0,50509.0,11797165.0,233.5656021699103,110.0,,,,
2014,1,CAROTTE,TOTAL LEGUMES,6249.0,20905.0,5365843.0,256.6774934226262,110.0,,,,
2014,7,CAROTTE,TOTAL LEGUMES,82176.0,34078.0,9253044.0,271.5254416338987,110.0,,,,
2014,9,CAROTTE,TOTAL LEGUMES,88159.0,67828.0,17486320.0,257.803856814295,110.0,,,,
2014,5,CAROTTE,TOTAL LEGUMES,2805.0,671.0,147620.0,220.0,110.0,,,,
2014,2,CAROTTE,TOTAL LEGUMES,,1996.0,535354.0,268.2134268537074,110.0,,,,
2014,7,OIGNONS,TOTAL LEGUMES,110060.0,67402.0,17444645.0,258.81494614403135,150.0,,,,
2014,12,OIGNONS,TOTAL LEGUMES,,11640.0,2388350.0,205.18470790378007,150.0,,,,
2014,1,OIGNONS,TOTAL LEGUMES,,10.0,3074.0,307.4,150.0,,,,
2014,11,OIGNONS,TOTAL LEGUMES,109200.0,85623.0,18295460.0,213.67459677890287,150.0,,,,
2014,3,POIREAU,TOTAL LEGUMES,2462.0,468.0,339600.0,725.6410256410256,7.0,,,,
2014,4,POIREAU,TOTAL LEGUMES,3662.0,808.0,538086.0,665.9480198019802,7.0,,,,
2014,1,POIREAU,TOTAL LEGUMES,2793.0,1147.0,658595.0,574.1891891891892,7.0,,,,
2014,6,POIREAU,TOTAL LEGUMES,3366.0,573.0,347260.0,606.0383944153577,7.0,,,,
2014,7,POIREAU,TOTAL LEGUMES,4432.0,573.0,312858.0,546.0,7.0,,,,
2014,5,POIREAU,TOTAL LEGUMES,3276.0,410.0,273000.0,665.8536585365854,7.0,,,,
2014,8,POIREAU,TOTAL LEGUMES,6469.0,1383.0,735240.0,531.6268980477223,7.0,,,,
2014,10,SALADES,TOTAL LEGUMES,141759.0,43652.0,13627760.0,312.19096490424266,120.0,,,,
2014,8,SALADES,TOTAL LEGUMES,150071.0,34622.0,7292220.0,210.62388076945294,120.0,,,,
2014,9,SALADES,TOTAL LEGUMES,145147.0,37557.0,8321781.0,221.57736240913812,120.0,,,,
2014,7,SALADES,TOTAL LEGUMES,151945.0,35463.0,12992900.0,366.37904294616925,120.0,,,,
2014,5,TANGELO,TOTAL FRUITS (HORS VANILLE),2100.0,246.0,69450.0,282.3170731707317,1.0,,,,
2014,6,TANGELO,TOTAL FRUITS (HORS VANILLE),2960.0,1366.0,373120.0,273.14787701317715,1.0,,,,
2014,7,TOMATES,TOTAL LEGUMES,102941.0,32002.0,13176549.0,411.7414224110993,140.0,,,,
2014,8,TOMATES,TOTAL LEGUMES,92815.0,42373.0,18200150.0,429.52233733745544,140.0,,,,
2014,11,TOMATES,TOTAL LEGUMES,119334.0,47059.0,13438410.0,285.56514163071887,140.0,,,,
2014,11,PASTEQUE,TOTAL FRUITS (HORS VANILLE),85350.0,27196.0,5217390.0,191.84402117958524,80.0,,,,
2014,7,PASTEQUE,TOTAL FRUITS (HORS VANILLE),,8666.0,1391670.0,160.5896607431341,80.0,,,,
2014,9,PASTEQUE,TOTAL FRUITS (HORS VANILLE),13080.0,12953.0,2451328.0,189.24789624025323,80.0,,,,
2014,12,POIVRONS,TOTAL LEGUMES,17900.0,9688.0,5320489.0,549.1834227910817,10.0,,,,
2014,7,POIVRONS,TOTAL LEGUMES,18740.0,5821.0,2564517.0,440.5629616904312,10.0,,,,
2014,9,POIVRONS,TOTAL LEGUMES,18276.0,7771.0,3894996.0,501.2219791532621,10.0,,,,
2014,3,POIVRONS,TOTAL LEGUMES,11151.0,5619.0,2830816.0,503.7935575725218,10.0,,,,
2014,6,POIVRONS,TOTAL LEGUMES,6347.0,6763.0,2972513.0,439.5258021588053,10.0,,,,
2014,8,AUBERGINE,TOTAL LEGUMES,14888.0,9030.0,2495807.0,276.3905869324474,13.0,,,,
2014,11,AUBERGINE,TOTAL LEGUMES,10065.0,10556.0,1714463.0,162.41597195907542,13.0,,,,
2014,10,CONCOMBRE,TOTAL LEGUMES,69265.0,67956.0,10604532.0,156.04997351227266,75.0,,,,
2014,9,CONCOMBRE,TOTAL LEGUMES,70295.0,62053.0,12163145.0,196.01219924902907,75.0,,,,
2014,3,CONCOMBRE,TOTAL LEGUMES,42737.0,31736.0,8020837.0,252.736230148727,75.0,,,,
2014,7,CONCOMBRE,TOTAL LEGUMES,72220.0,47850.0,8333052.0,174.1494670846395,75.0,,,,
2014,4,CONCOMBRE,TOTAL LEGUMES,87604.0,60443.0,11280033.0,186.6226527472164,75.0,,,,
2014,3,COURGETTE,TOTAL LEGUMES,31760.0,9705.0,3588496.0,369.7574446161772,30.0,,,,
2014,2,COURGETTE,TOTAL LEGUMES,18000.0,3924.0,1300803.0,331.4992354740061,30.0,,,,
2014,4,COURGETTE,TOTAL LEGUMES,37897.0,21696.0,5739704.0,264.55125368731564,30.0,,,,
2014,1,COURGETTE,TOTAL LEGUMES,28515.0,12080.0,3362255.0,278.3323675496689,30.0,,,,
2014,4,MAIS DOUX,TOTAL LEGUMES,343.0,812.0,142100.0,175.0,,,,,
2014,12,MAIS DOUX,TOTAL LEGUMES,6787.0,950.0,153850.0,161.94736842105263,,,,,
2014,6,MAIS DOUX,TOTAL LEGUMES,1655.0,641.0,114230.0,178.20592823712948,,,,,
2014,9,MANDARINE,TOTAL FRUITS (HORS VANILLE),1685.0,1126.0,423860.0,376.42984014209594,40.0,,,,
2014,11,MANDARINE,TOTAL FRUITS (HORS VANILLE),,47.0,16230.0,345.3191489361702,40.0,,,,
2014,10,MANDARINE,TOTAL FRUITS (HORS VANILLE),,794.0,358250.0,451.19647355163727,40.0,,,,
2014,10,CHOU FLEUR,TOTAL LEGUMES,,501.0,177840.0,354.97005988023955,8.0,,,,
2014,7,CHOU FLEUR,TOTAL LEGUMES,18740.0,4010.0,1234766.0,307.9216957605985,8.0,,,,
2014,8,CHOU FLEUR,TOTAL LEGUMES,4700.0,4706.0,1227012.0,260.73353166170847,8.0,,,,
2014,8,CHOU ROUGE,TOTAL LEGUMES,,4485.0,1057330.0,235.74804905239688,5.0,,,,
2014,10,CHOU ROUGE,TOTAL LEGUMES,,5691.0,1152332.0,202.48321911790546,5.0,,,,
2014,2,CHOU ROUGE,TOTAL LEGUMES,,2757.0,912932.0,331.1323902792891,5.0,,,,
2014,6,CHOUCHOUTE,TOTAL LEGUMES,5795.0,8335.0,1404065.0,168.45410917816437,6.0,,,,
2014,3,CHOUCHOUTE,TOTAL LEGUMES,1975.0,2046.0,350030.0,171.08015640273706,6.0,,,,
2014,7,CHOUCHOUTE,TOTAL LEGUMES,5310.0,8905.0,1393598.0,156.49612577203817,6.0,,,,
2014,12,CHOUCHOUTE,TOTAL LEGUMES,1000.0,5789.0,760530.0,131.37502159267575,6.0,,,,
2014,2,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1417.0,2435.0,699800.0,287.3921971252567,0.4,,,,
2014,12,POMME LIANE,TOTAL FRUITS (HORS VANILLE),2940.0,579.0,257265.0,444.3264248704663,0.4,,,,
2014,7,POMME LIANE,TOTAL FRUITS (HORS VANILLE),2194.0,1598.0,528054.0,330.4468085106383,0.4,,,,
2014,9,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1773.0,1845.0,630683.0,341.8336043360434,0.4,,,,
2014,3,POMME LIANE,TOTAL FRUITS (HORS VANILLE),1006.0,1147.0,302995.0,264.16303400174365,0.4,,,,
2014,6,POMME LIANE,TOTAL FRUITS (HORS VANILLE),2780.0,1745.0,516325.0,295.88825214899714,0.4,,,,
2014,1,POMME LIANE,TOTAL FRUITS (HORS VANILLE),3086.0,2753.0,747430.0,271.4965492190338,0.4,,,,
2014,1,OIGNONS VERT,TOTAL LEGUMES,2154.5,1963.0,1692270.0,862.0835455934794,,,,,
2014,2,OIGNONS VERT,TOTAL LEGUMES,2184.0,1494.0,1310072.0,876.8888888888889,,,,,
2014,3,OIGNONS VERT,TOTAL LEGUMES,2955.0,1801.0,1584470.0,879.7723486951694,,,,,
2014,4,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),3880.0,11085.0,1817270.0,163.93955796120883,,,,,
2014,11,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),,10150.0,5038996.0,496.4528078817734,,,,,
2014,5,AUTRES FRUITS,TOTAL FRUITS (HORS VANILLE),4118.0,9646.0,1892380.0,196.18287373004355,,,,,
2014,11,CHOU DE CHINE,TOTAL LEGUMES,83725.0,15382.0,2544852.0,165.4435053959173,50.0,,,,
2014,2,CHOU DE CHINE,TOTAL LEGUMES,34887.0,5154.0,1804497.0,350.11583236321303,50.0,,,,
2014,12,CHOU DE CHINE,TOTAL LEGUMES,82856.0,16204.0,2785310.0,171.89027400641817,50.0,,,,
2014,6,CHOU DE CHINE,TOTAL LEGUMES,66989.0,18605.0,3403196.0,182.91835528083848,50.0,,,,
2014,4,POMME CANELLE,TOTAL FRUITS (HORS VANILLE),310.0,,,,,,,,
2014,3,POMME CANELLE,TOTAL FRUITS (HORS VANILLE),340.0,11.0,5885.0,535.0,,,,,
2014,8,AUTRES LEGUMES,TOTAL LEGUMES,88784.55,37587.0,15834880.0,421.2860829542129,,,,,
2014,4,AUTRES LEGUMES,TOTAL LEGUMES,76893.7,26797.0,15691539.0,585.5707355300966,,,,,
2014,2,AUTRES LEGUMES,TOTAL LEGUMES,35324.2,27252.0,10917167.0,400.60057977396156,,,,,
2014,12,AUTRES LEGUMES,TOTAL LEGUMES,44989.6,49940.0,21006946.0,420.6436924309171,,,,,
2014,5,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),71608.0,30855.0,8170853.0,264.8145519364771,,,,,
2014,8,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),55611.0,27609.0,7648920.0,277.0444420297729,,,,,
2014,3,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),93831.0,56931.0,12985780.0,228.0968189562804,,,,,
2014,1,BANANE DESSERT,TOTAL FRUITS (HORS VANILLE),125552.0,71690.0,18666140.0,260.37299483888967,,,,,
