date,year,afghanistan,albania,algeria,andorra,angola,anguilla,antarctica,argentina,armenia,aruba,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bolivia,bosnia-and-herzegovina,botswana,brazil,bulgaria,burma,burundi,cabo-verde,cambodia,cameroon,canada,central-african-republic,chad,chile,china,colombia,comoros,congo,costa-rica,croatia,cuba,cyprus,denmark,djibouti,dominica,east-timor,ecuador,egypt,eritrea,estonia,ethiopia,federated-states-of-micronesia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,greece,greenland,grenada,guadeloupe,guam,guatemala,guernsey,guinea,guyana,haiti,honduras,hungary,iceland,india,indonesia,iran,iraq,ireland,islas-baleares,islas-canarias,israel,italy,jamaica,japan,jersey,jordan,kazakhstan,kenya,kiribati,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macau,macedonia,madagascar,malawi,malaysia,mali,malta,martinique,mauritania,mauritius,mayotte,mexico,moldova,monaco,mongolia,montenegro,montserrat,morocco,mozambique,namibia,nepal,netherlands,new-zealand,nicaragua,niger,nigeria,niue,north-korea,norway,oman,pakistan,palau,palestina,panama,paraguay,peru,philippines,poland,portugal,qatar,reunion,romania,russia,rwanda,samoa,saudi-arabia,senegal,serbia,seychelles,singapore,slovakia,slovenia,solomon-islands,somalia,south-africa,south-korea,spain,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,tasmania,thailand,the-bahamas,timor,togo,tonga,tunisia,turkey,turkmenistan,uganda,ukraine,united-kingdom,united-states-of-america,uruguay,uzbekistan,venezuela,vietnam,yemen,zambia,zimbabwe
1997-05-15,1997,18.764,17.185,28.32,14.719,20.619,27.531,-31.454,12.535,13.438,29.539,18.367,11.977,16.791,27.125,30.785,28.413,27.889,12.465,13.144,27.961,28.346,15.128,19.744,15.225,17.777,24.458,16.453,27.779,20.446,24.723,28.894,25.291,1.743,26.634,30.485,8.288,14.501,25.331,26.447,25.227,27.861,16.396,27.287,20.961,-11.948,30.464,27.261,26.33,22.778,27.534,29.857,8.745,24.678,27.759,25.078,5.259,16.288,25.209,30.767,13.319,12.706,27.737,18.65,-12.464,28.111,27.401,28.184,25.867,12.91,28.146,26.406,27.665,27.947,16.395,2.305,29.542,26.434,22.664,28.403,11.717,19.42,20.639,23.383,16.6,27.298,15.572,12.91,24.929,16.761,23.983,27.959,31.22,9.412,27.3,10.028,21.43,9.061,26.886,27.817,9.349,11.153,13.197,25.904,15.92,22.361,19.684,27.491,33.631,20.193,27.294,31.777,23.963,27.175,23.243,16.742,13.681,11.732,15.729,27.432,21.174,21.498,17.464,18.275,12.804,9.668,28.867,32.585,28.796,24.474,12.779,2.832,31.545,25.641,28.703,24.705,28.098,20.979,20.497,28.317,13.321,16.472,30.748,24.041,15.395,5.209,19.661,26.58,30.423,32.245,16.146,28.357,28.247,13.603,14.652,27.193,28.689,13.582,17.237,16.295,31.326,26.813,15.831,5.854,11.809,23.642,24.702,8.454,21.932,9.628,29.184,27.11,26.347,27.545,23.086,24.021,16.534,22.823,23.01,15.53,10.354,13.913,15.772,20.559,26.32,27.12,29.674,19.299,17.938
1997-06-15,1997,25.472,21.362,33.22,16.724,19.587,28.526,-29.468,8.924,17.136,29.904,15.249,14.75,21.167,28.127,34.36,28.379,28.038,16.737,15.996,27.595,27.067,17.261,18.813,19.088,15.845,24.229,19.983,26.668,21.015,25.895,28.414,24.443,10.133,25.38,31.016,6.289,17.903,25.239,25.673,24.192,26.617,19.756,27.529,24.559,-4.147,32.58,27.935,25.647,22.751,30.277,30.516,16.065,24.231,27.464,23.978,13.769,17.937,23.738,29.523,16.354,15.809,26.484,22.981,-4.421,27.818,28.235,28.306,25.139,14.526,26.202,26.502,28.612,26.181,19.247,5.184,29.053,26.278,27.963,32.746,13.267,22.644,22.209,26.024,20.279,27.789,19.338,14.526,27.447,22.462,23.805,27.663,35.602,14.078,27.523,16.359,24.251,7.071,25.657,32.075,11.964,16.207,16.009,27.457,20.074,21.1,20.091,27.369,33.827,25.187,27.981,33.629,22.409,26.329,24.977,19.658,16.225,16.614,20.071,28.304,23.958,21.725,15.689,20.289,15.985,6.396,26.883,33.81,27.79,23.313,18.623,9.182,33.003,29.087,28.219,24.986,27.418,19.21,20.309,27.947,16.74,18.006,33.941,23.004,18.594,12.03,20.302,25.716,33.799,30.772,19.952,27.262,27.97,16.554,17.669,26.538,28.521,11.341,22.158,18.82,32.013,27.105,15.039,13.323,14.217,27.182,25.529,14.45,21.575,8.36,28.764,28.069,25.587,26.324,21.978,29.81,20.053,29.482,23.274,18.684,12.54,19.039,12.075,27.568,25.972,27.51,31.804,19.035,17.897
1997-07-15,1997,28.069,22.51,34.601,19.072,19.448,28.751,-34.402,9.868,19.316,30.176,13.866,15.107,23.049,29.024,35.565,28.16,27.758,18.283,17.415,26.909,26.219,18.36,19.663,19.399,15.585,24.313,21.126,25.863,20.425,25.986,27.298,24.08,13.619,25.134,29.672,5.98,20.221,25.236,24.603,23.951,27.631,20.369,28.382,27.276,-2.937,34.082,27.817,24.478,22.686,30.971,29.409,18.598,23.448,27.427,23.381,17.052,19.488,23.124,29.067,18.041,17.302,25.645,24.824,-3.364,27.739,28.359,28.379,25.026,16.616,25.593,26.389,29.221,26.192,19.584,9.183,27.419,25.686,30.77,34.181,15.749,24.008,22.819,27.846,21.937,28.271,23.433,16.616,29.042,23.1,22.968,27.429,36.639,17.386,26.247,18.675,26.519,6.972,25.1,31.323,12.762,18.37,17.528,28.024,20.963,19.884,18.355,26.906,33.238,26.072,27.916,34.109,21.323,25.567,25.167,20.629,18.649,18.409,21.03,28.473,25.825,20.161,16.04,20.059,17.673,5.377,27.217,32.74,26.691,23.578,23.15,12.332,33.358,30.455,27.85,25.245,27.975,21.097,20.401,27.42,17.996,21.971,35.104,21.791,19.08,14.488,19.917,26.007,34.23,29.989,20.071,26.907,27.797,16.848,18.451,26.817,28.182,11.424,25.1,21.836,30.514,27.143,14.292,16.562,15.548,29.425,27.17,18.205,21.003,7.27,27.356,29.096,24.806,25.703,21.141,30.638,22.812,31.285,22.768,19.578,14.951,21.555,13.755,29.24,25.457,26.635,31.793,17.547,16.282
1997-08-15,1997,25.617,21.467,33.441,21.161,21.829,29.007,-34.34,10.994,20.74,30.552,16.082,16.483,23.863,29.206,34.475,28.546,27.779,18.161,20.874,26.977,26.014,18.094,19.511,19.125,19.093,24.942,19.448,26.032,21.596,27.014,27.386,24.252,11.662,25.583,29.353,7.106,19.43,25.56,24.457,24.761,27.677,20.576,28.405,25.697,-4.991,33.689,27.792,24.229,22.64,30.395,29.168,18.702,23.775,27.224,23.172,15.443,21.919,23.866,28.073,19.067,19.983,25.719,23.102,-5.503,27.853,28.47,27.595,25.091,19.357,25.253,27.021,29.343,26.199,20.365,8.295,26.688,25.929,29.406,33.197,16.66,25.765,23.608,26.532,22.526,28.505,24.01,19.357,27.555,21.265,23.59,27.66,35.487,15.495,26.317,18.88,24.987,10.903,25.079,30.921,15.065,18.935,20.874,28.554,19.374,21.164,20.007,27.267,32.066,26.351,27.932,33.043,21.484,25.55,25.284,19.531,19.931,16.672,20.077,28.606,26.138,21.706,18.67,19.719,20.781,6.747,27.43,31.793,26.33,22.93,22.518,12.348,32.094,28.467,28.082,24.245,28.008,21.221,20.046,27.77,19.293,22.03,34.161,21.559,18.333,12.835,21.042,25.725,33.394,28.806,19.295,26.812,27.774,17.992,18.737,26.05,28.541,14.458,25.629,23.177,30.236,27.548,17.137,16.209,17.883,27.733,27.255,16.083,21.855,7.971,27.286,29.207,24.602,25.714,20.378,29.948,22.035,28.885,23.248,18.833,16.675,20.61,14.628,26.308,25.972,26.887,30.824,20.537,19.208
1997-09-15,1997,21.413,18.944,30.295,17.96,23.987,28.837,-32.109,13.019,13.47,30.563,20.696,12.811,16.168,28.441,32.967,27.649,28.239,10.946,14.946,26.849,26.932,16.323,23.14,16.027,22.82,26.968,15.246,25.23,22.866,27.084,27.251,24.914,6.673,26.519,29.691,8.386,13.727,25.803,25.063,25.396,26.79,17.011,27.994,24.112,-12.57,32.362,28.064,25.112,23.083,28.004,29.804,11.254,24.391,27.26,23.322,9.069,18.414,25.26,28.041,12.243,14.108,26.584,19.697,-13.213,28.49,28.454,28.051,24.822,16.702,25.651,28.106,29.122,26.366,15.649,5.408,26.412,25.932,24.98,29.983,13.88,23.989,24.094,25.164,19.982,28.331,20.261,16.702,25.9,15.701,24.684,27.559,33.351,12.179,25.111,11.506,23.611,13.743,26.037,28.543,11.993,12.077,14.955,26.169,16.039,22.493,22.521,26.816,32.204,24.047,28.199,32.895,21.657,26.016,24.366,13.396,16.832,8.9,17.088,28.518,24.719,23.993,21.439,18.57,14.843,7.982,27.457,31.981,27.234,23.53,15.049,6.765,30.748,26.871,28.031,24.213,27.22,24.951,21.28,27.406,13.516,21.331,32.89,21.332,13.487,6.223,21.96,26.204,32.102,28.653,15.424,26.876,27.568,13.036,15.339,25.903,28.654,17.569,19.823,20.911,31.455,28.597,19.088,9.857,14.103,24.867,25.414,12.236,23.669,9.175,26.893,28.399,24.958,26.666,20.564,26.009,17.219,22.498,24.522,11.987,12.614,17.467,14.623,20.545,26.483,25.333,29.825,23.863,22.471
1997-10-15,1997,15.384,12.277,25.05,14.428,24.399,28.158,-25.975,15.273,11.39,29.939,23.341,5.535,14.719,26.713,29.785,26.095,28.106,5.128,9.698,25.976,27.861,12.086,23.657,8.886,24.719,27.029,9.539,24.694,21.572,26.749,27.232,25.264,-2.953,26.338,28.834,9.424,7.747,25.817,26.074,25.531,26.576,9.819,26.601,21.562,-19.954,28.358,27.773,26.333,23.297,24.688,27.912,3.937,22.872,27.127,24.966,0.398,14.507,25.502,29.274,10.927,7.846,27.535,14.408,-20.754,28.4,27.871,27.863,23.999,13.635,26.503,28.404,27.712,25.348,7.975,2.068,23.885,26.191,20.298,24.892,11.238,21.164,23.324,22.546,14.348,27.232,14.307,13.635,22.334,11.434,23.939,27.155,28.684,7.028,24.969,4.576,20.789,15.563,26.528,24.763,5.531,5.342,9.289,25.564,9.087,23.636,23.531,26.616,31.34,21.142,27.923,30.519,22.374,26.587,20.745,7.907,11.338,1.754,9.53,27.857,21.566,24.821,23.336,13.42,10.105,10.6,26.851,30.375,28.003,24.763,7.997,-0.339,28.328,20.64,27.97,23.462,26.929,25.838,21.603,27.357,6.533,17.937,29.799,21.723,7.321,-1.988,20.5,26.643,27.33,30.0,7.949,27.014,27.306,5.789,8.358,25.904,26.628,19.317,13.608,16.85,29.685,29.015,19.35,1.597,7.787,20.689,24.144,6.656,23.66,10.606,26.83,26.578,26.389,27.335,22.188,21.883,13.724,18.854,23.295,6.599,9.405,9.301,17.516,16.965,26.584,25.143,26.642,24.375,23.208
1997-11-15,1997,7.622,9.94,19.211,9.279,24.721,27.953,-16.531,18.255,3.798,29.365,26.423,2.29,6.903,25.593,22.36,23.808,27.792,1.878,6.518,25.583,28.135,9.109,23.755,6.808,26.558,27.105,6.794,22.948,20.481,26.221,26.887,25.07,-9.808,25.233,25.592,11.718,0.459,25.419,27.696,25.187,26.156,6.932,26.314,17.822,-25.177,27.394,27.636,27.822,22.864,20.069,26.405,0.619,22.602,27.452,26.005,-4.049,11.44,25.5,28.656,4.925,3.868,27.797,11.651,-26.149,27.797,27.638,27.441,23.733,11.512,26.296,27.859,28.15,25.007,5.513,1.089,21.63,26.483,12.242,16.414,8.996,16.425,22.259,18.046,10.055,27.572,10.736,11.512,16.337,-4.607,23.812,27.272,20.322,-4.391,23.163,0.963,15.841,16.439,26.688,19.515,1.599,1.745,6.096,22.391,6.598,25.601,25.323,26.671,27.864,17.847,27.525,26.962,24.972,27.93,18.437,4.517,6.007,-9.592,7.358,27.671,17.6,27.149,24.075,10.599,6.684,12.276,26.515,26.267,27.449,25.829,2.793,-4.073,24.963,15.608,28.331,22.863,26.636,27.212,21.641,27.201,2.944,12.989,23.362,23.845,4.907,-16.511,19.732,27.042,21.356,29.049,5.898,27.693,27.615,3.679,4.875,27.114,26.702,20.072,9.225,10.996,25.593,28.3,21.201,-3.001,3.184,13.844,22.286,-2.351,24.057,12.33,25.844,25.619,27.574,27.705,23.867,16.37,8.355,6.636,23.262,3.135,8.133,3.008,20.375,3.174,26.234,23.553,25.027,24.923,25.688
1997-12-15,1997,3.519,5.886,14.135,6.178,24.017,27.236,-11.318,20.193,-1.377,28.737,28.201,-0.617,2.372,23.386,18.123,18.672,26.996,-5.296,4.248,23.516,27.134,4.221,23.948,3.272,27.598,26.779,1.842,20.582,19.863,23.641,26.308,24.691,-15.293,24.702,21.708,13.39,-5.852,25.861,27.96,24.998,26.189,3.591,24.29,14.079,-26.821,25.516,26.675,27.641,23.117,14.844,24.563,-4.194,21.927,27.428,26.972,-7.35,8.809,25.381,25.623,0.488,1.826,27.164,7.639,-27.965,27.293,26.838,27.274,22.038,8.877,24.449,26.374,26.834,23.916,1.818,-0.435,17.539,26.422,7.801,11.009,6.942,13.437,20.194,13.349,6.573,26.246,4.999,8.877,11.406,-11.467,23.843,26.506,14.647,-8.947,21.341,-4.546,11.48,19.312,25.88,14.012,-1.296,-3.55,3.686,17.756,2.076,25.973,23.526,26.568,22.896,14.663,26.645,21.692,26.443,27.964,14.272,-1.451,2.251,-16.323,3.034,26.883,13.969,26.451,25.304,5.602,4.843,13.689,26.06,19.819,25.328,26.388,-5.165,-5.969,21.829,10.287,27.716,22.148,27.255,27.926,21.97,26.391,-0.277,10.319,19.458,25.23,0.183,-24.914,19.257,27.132,17.398,25.622,1.613,27.608,27.401,0.22,1.721,27.781,25.7,22.875,2.403,7.833,22.063,26.886,22.424,-5.295,0.221,9.008,19.257,-6.581,22.748,13.043,24.934,23.462,27.455,27.333,25.114,12.446,3.837,2.961,23.02,-3.448,5.774,-1.736,21.926,-0.889,25.764,21.461,22.343,23.424,25.137
1998-01-15,1998,1.972,5.758,13.531,6.067,24.049,26.141,-11.915,21.128,-4.577,28.373,28.926,-1.2,-0.311,23.139,15.031,17.005,26.575,-1.473,3.798,24.0,26.974,3.751,24.223,2.935,26.137,26.85,2.104,19.568,21.029,23.273,27.19,24.464,-23.488,24.659,20.461,14.361,-8.129,26.596,28.248,25.423,26.797,3.637,24.041,12.044,-28.039,25.231,25.957,27.505,23.512,13.776,23.286,-1.175,22.487,27.415,27.262,-7.474,8.353,26.049,25.569,-2.222,2.165,27.442,6.972,-29.089,27.09,25.92,26.852,22.435,7.41,24.865,26.634,26.251,24.825,1.892,-2.219,17.502,26.657,5.167,8.168,5.984,12.673,19.019,11.28,5.892,25.937,0.929,7.41,9.252,-14.615,24.282,26.77,12.043,-10.796,21.35,-0.822,9.043,19.042,26.016,13.016,-1.976,-0.176,3.309,15.478,2.234,26.563,24.302,26.958,22.681,13.115,25.881,21.335,27.575,28.254,15.503,-0.569,1.915,-21.323,3.129,25.929,13.403,26.908,24.604,5.657,4.866,15.927,26.8,19.027,24.899,27.264,-8.836,-7.365,20.181,9.627,27.269,21.501,27.532,28.669,22.475,26.298,0.668,9.901,16.232,27.041,0.008,-25.139,20.263,27.454,15.097,25.516,1.728,27.814,27.833,0.125,2.046,27.871,25.474,22.721,-0.399,7.723,20.385,26.824,23.169,-5.176,-0.273,6.538,17.566,-8.694,23.416,16.142,25.254,23.188,27.393,27.583,25.939,11.141,1.188,0.454,24.079,-2.114,5.144,-1.625,22.431,-3.609,26.554,21.315,21.066,23.397,24.267
1998-02-15,1998,2.556,7.335,16.477,7.563,24.822,26.469,-15.856,19.468,-4.593,28.09,28.837,1.754,0.102,22.778,17.948,21.079,26.935,-0.58,5.511,24.734,30.433,6.628,23.446,4.781,27.182,27.161,3.614,21.653,21.34,24.508,28.468,26.795,-16.18,26.903,23.818,14.559,-2.11,27.004,28.864,27.169,27.69,5.93,23.516,12.645,-32.337,26.526,26.129,27.476,23.865,15.833,24.241,-3.66,23.721,27.335,27.246,-12.773,9.546,27.273,29.446,-2.233,4.261,30.107,8.527,-33.488,27.585,26.179,26.874,23.014,8.112,28.77,27.565,25.608,25.973,4.513,-4.428,20.142,26.858,7.389,10.944,8.378,12.733,20.524,12.736,7.847,25.56,2.962,8.112,11.413,-10.467,25.391,27.29,15.321,-8.575,22.633,-1.472,10.163,19.581,28.389,15.555,0.905,0.41,4.666,16.594,4.059,26.288,24.36,27.512,27.0,13.561,26.205,26.116,27.768,28.47,15.678,1.767,4.808,-11.391,4.928,26.168,16.613,26.918,25.883,8.727,6.484,17.789,27.656,22.935,28.58,27.081,-2.571,-7.814,22.394,11.942,27.387,22.071,27.977,26.879,22.728,27.0,3.147,12.068,18.761,27.305,2.072,-22.814,20.655,27.785,18.217,29.822,3.837,28.511,28.597,2.387,4.555,27.928,27.138,23.755,3.56,9.718,22.781,27.836,23.401,-5.18,2.258,8.296,17.77,-7.805,23.964,14.998,26.932,22.701,27.359,30.282,26.053,12.948,2.073,2.453,24.872,-0.68,7.398,1.066,22.277,-1.388,27.368,22.256,23.958,24.033,24.664
1998-03-15,1998,8.277,6.276,18.323,9.066,24.98,26.663,-24.999,17.892,2.232,28.128,26.961,1.522,5.337,22.795,20.767,23.608,27.173,-0.362,7.097,25.279,31.145,8.802,23.09,4.092,26.761,26.857,3.711,24.57,21.691,24.841,30.183,27.189,-13.502,28.257,24.87,12.916,2.124,26.608,28.706,27.034,28.346,5.392,23.839,13.205,-28.392,28.273,26.466,27.341,23.679,17.018,26.389,-2.784,25.075,27.838,27.581,-7.944,11.257,26.916,30.208,2.552,4.957,30.906,7.509,-29.218,27.818,26.596,26.794,24.239,9.267,29.878,27.639,26.103,26.392,3.816,-4.368,23.372,27.021,12.548,15.016,8.671,13.836,20.661,13.963,8.015,25.851,6.344,9.267,13.538,-5.254,26.127,27.227,18.7,-3.801,25.441,-1.28,11.843,17.553,28.792,16.472,0.484,-0.394,6.69,19.064,3.503,26.328,24.482,28.071,28.13,12.864,26.58,27.502,27.01,28.87,18.17,2.377,6.516,-5.943,4.382,26.6,18.447,26.94,24.799,10.875,7.456,15.402,28.147,23.991,29.198,26.984,2.861,-6.212,25.447,16.738,27.781,22.365,28.513,25.26,22.508,27.676,2.116,14.029,21.741,26.868,1.972,-13.887,20.972,27.754,21.034,30.858,3.332,29.039,29.003,1.441,4.037,27.755,28.489,21.926,7.454,12.017,24.968,27.615,23.168,-4.069,3.672,11.638,19.764,-2.288,24.354,13.991,29.252,22.969,27.243,30.885,25.741,14.575,4.857,7.975,25.52,1.11,7.362,3.386,20.339,4.367,27.352,24.372,25.859,24.249,24.923
1998-04-15,1998,16.364,12.745,24.972,9.051,24.312,26.689,-30.56,14.545,9.848,28.694,22.692,7.089,12.89,24.568,26.203,27.125,27.703,7.918,9.028,27.097,31.824,12.686,21.984,10.882,24.067,26.682,12.51,27.295,20.9,23.582,30.478,27.808,-2.838,29.192,30.891,10.299,10.767,26.122,28.152,26.99,28.782,11.801,25.041,18.158,-19.409,29.718,27.029,27.393,23.672,24.465,29.335,4.983,25.954,28.19,26.566,-1.537,12.095,27.207,31.054,10.153,8.803,30.653,14.36,-20.166,28.274,26.842,27.681,25.917,8.981,30.544,27.36,26.114,27.701,11.877,-0.73,28.324,26.898,19.039,22.177,7.713,15.453,19.258,19.974,11.5,26.331,13.17,8.981,20.422,6.075,25.838,27.222,25.675,5.703,26.832,6.814,17.692,15.195,28.339,25.28,4.474,8.036,8.797,24.288,11.774,24.95,22.557,28.178,33.485,16.762,26.975,30.338,25.65,28.686,20.761,12.524,7.703,5.352,11.21,26.812,18.559,25.007,23.42,16.136,9.477,11.793,29.189,32.051,31.672,26.42,11.027,-2.812,29.085,23.861,28.376,24.224,28.657,23.227,21.976,28.729,9.874,12.038,26.68,25.614,11.488,-6.579,20.296,27.159,26.714,32.771,11.958,29.188,28.809,9.455,9.832,27.76,29.205,19.366,14.777,11.124,30.357,27.606,20.804,0.201,6.374,18.233,23.524,6.029,23.304,11.261,30.077,24.686,27.28,30.701,25.273,19.871,12.469,18.054,24.82,10.502,6.982,8.914,18.042,15.125,27.085,26.571,28.255,22.491,22.552
1998-05-15,1998,20.215,16.035,27.484,14.185,22.27,28.012,-29.392,12.151,13.388,29.685,19.727,11.806,16.87,26.862,31.865,28.906,28.249,13.463,15.023,28.071,29.869,16.492,19.085,14.176,18.989,25.205,15.263,28.249,20.918,24.062,30.296,26.883,5.31,28.026,32.293,8.642,14.365,25.711,27.209,26.452,28.441,15.483,26.911,21.014,-11.473,31.064,27.739,27.166,23.364,28.261,30.913,11.115,25.235,27.976,25.473,6.339,16.858,26.707,31.116,13.167,13.96,29.127,17.584,-11.94,28.53,27.895,28.476,26.457,13.762,29.236,27.038,27.246,27.881,15.258,4.068,31.295,27.23,23.583,28.542,12.315,18.49,19.721,23.252,16.15,27.51,17.164,13.762,24.644,15.385,24.772,,31.871,8.478,27.957,12.396,21.22,10.084,27.61,28.68,9.861,13.066,14.816,26.555,14.472,22.716,20.714,28.428,34.495,19.296,27.833,31.703,24.278,27.881,24.297,15.195,13.836,10.549,14.715,27.916,19.898,23.061,19.634,19.873,14.777,9.47,29.095,34.226,30.496,25.091,14.812,3.519,32.59,27.92,28.878,24.974,28.369,19.61,20.843,29.276,14.142,16.233,32.058,24.593,14.259,3.56,20.261,26.523,31.161,32.771,14.911,28.474,28.767,12.907,13.962,27.657,28.944,14.607,18.178,15.516,32.798,27.788,17.42,7.196,12.476,23.07,25.515,8.371,22.456,9.935,29.936,26.94,27.119,28.99,23.733,22.702,15.74,22.251,24.009,14.767,11.531,15.224,15.074,19.684,26.312,27.974,30.186,20.097,19.717
1998-06-15,1998,24.008,21.379,32.614,17.656,20.68,28.79,-29.398,9.089,19.212,30.173,15.883,15.628,23.463,29.407,35.461,29.693,28.108,18.163,16.417,28.503,27.573,18.857,18.092,19.349,16.322,24.355,20.309,27.358,20.575,25.287,29.05,25.73,11.165,26.318,30.967,6.336,18.378,25.051,25.936,25.192,27.461,20.426,28.642,24.885,-4.274,33.846,28.059,26.503,22.498,29.355,31.572,15.599,24.984,27.753,24.913,11.916,18.627,25.309,30.425,18.564,16.587,27.279,23.122,-4.579,28.092,28.416,28.472,26.393,14.839,27.259,26.573,28.92,27.202,20.093,5.365,30.194,26.498,28.368,34.058,13.267,22.639,21.924,26.039,21.002,28.7,18.968,14.839,27.906,23.48,23.623,27.453,36.813,13.1,28.084,16.438,24.482,7.857,26.371,30.365,13.32,16.684,16.702,28.18,19.953,20.545,18.878,27.501,34.692,24.407,28.102,34.612,22.699,26.795,26.432,20.66,17.475,15.506,20.297,28.499,25.068,20.936,17.08,21.52,16.239,7.087,27.813,33.808,28.557,24.736,17.725,7.913,33.956,29.555,28.125,25.265,27.69,18.438,19.738,28.767,17.532,19.897,34.987,23.002,19.161,12.734,20.013,26.43,34.461,31.703,20.413,28.072,28.078,17.426,18.673,27.336,29.07,12.313,20.559,20.539,32.607,27.382,15.957,11.338,15.554,27.974,26.646,12.824,21.543,7.916,29.019,29.388,26.499,26.945,23.3,28.379,20.96,29.513,23.426,20.085,12.628,18.773,12.044,26.884,25.655,28.282,32.439,18.104,17.201
1998-07-15,1998,27.455,23.945,34.699,20.302,20.139,29.041,-33.339,10.155,20.503,30.069,14.846,16.436,24.147,29.616,36.32,28.257,28.221,17.635,16.49,27.108,26.626,18.276,19.504,21.257,16.168,24.949,22.325,26.446,20.155,26.243,28.475,24.695,14.485,25.39,29.951,6.295,20.222,24.992,25.262,24.308,26.593,21.974,28.667,27.437,-1.72,33.176,28.103,26.323,21.838,31.211,29.804,16.483,23.275,27.664,23.761,15.597,19.86,24.313,28.802,19.606,16.635,26.308,25.757,-1.932,28.277,28.607,28.475,24.899,15.883,25.859,26.642,29.102,26.078,20.924,7.002,27.492,26.132,30.463,35.973,14.664,25.3,23.085,28.36,23.58,28.495,23.178,15.883,30.178,25.513,22.46,,37.721,16.139,27.342,16.533,27.109,8.322,25.622,31.102,14.392,16.454,16.694,28.902,22.245,19.884,18.461,27.033,33.312,26.488,28.118,34.28,21.452,25.991,25.737,21.592,20.614,18.597,22.702,28.731,27.329,20.657,16.104,19.67,16.414,7.466,27.084,32.711,27.14,23.205,20.929,10.981,32.793,30.213,28.27,25.679,26.859,20.669,19.806,28.477,17.683,22.644,35.98,21.861,20.309,16.552,19.769,25.399,35.332,29.469,21.738,26.808,27.32,18.032,19.786,26.98,27.504,12.13,24.499,23.608,31.065,27.539,15.455,14.217,17.16,30.85,28.306,17.183,20.819,7.647,28.133,29.706,26.179,26.067,21.772,30.202,24.159,30.926,22.739,20.633,13.944,22.585,13.07,29.147,25.743,28.007,31.206,17.927,16.877
1998-08-15,1998,26.244,24.529,34.205,20.535,21.582,29.261,-31.748,10.111,21.008,30.843,17.67,16.558,24.304,29.439,37.078,28.434,28.674,15.548,17.379,27.633,25.488,18.057,19.999,21.176,17.752,25.861,22.571,26.414,21.287,27.192,28.071,24.18,13.088,24.713,28.746,6.32,19.142,25.562,24.914,24.374,26.717,21.935,28.628,28.791,-4.26,32.725,28.434,26.096,22.075,32.137,28.796,14.457,23.092,27.607,24.172,12.157,20.446,24.182,27.919,20.27,16.929,25.416,26.135,-4.61,28.888,28.893,28.271,25.325,17.286,25.022,27.338,29.062,26.588,20.714,8.494,27.075,25.919,29.848,36.727,15.389,25.974,24.079,29.745,23.819,28.677,24.499,17.286,31.646,23.786,22.626,,38.708,15.764,27.003,14.728,28.416,10.102,24.92,31.67,14.589,14.949,17.652,29.484,22.747,20.903,19.816,26.711,31.911,26.768,28.59,33.646,21.272,25.74,25.18,20.287,20.094,16.677,22.927,28.971,27.482,21.696,17.965,19.622,16.762,6.763,27.389,31.636,25.982,24.273,20.976,9.406,31.889,29.359,28.335,26.46,26.968,19.476,20.292,28.219,16.694,23.761,36.203,21.644,19.364,13.664,20.558,26.315,36.102,28.407,21.6,26.861,26.894,17.836,19.939,26.934,27.629,13.751,25.261,24.108,30.122,28.044,17.012,11.97,17.127,31.524,28.471,16.475,22.053,8.07,27.755,29.507,26.222,25.318,22.291,30.113,24.72,29.832,22.55,19.046,14.299,21.28,12.734,27.524,26.27,27.52,30.732,20.096,18.66
1998-09-15,1998,21.38,18.56,31.83,16.901,23.979,29.187,-32.559,11.462,16.144,30.491,20.648,11.459,18.775,28.613,34.619,28.587,28.401,12.325,15.132,28.318,26.161,17.256,20.481,15.514,23.072,26.246,16.312,26.325,21.797,27.317,27.479,24.459,7.577,25.312,28.762,7.072,15.815,25.689,25.218,24.976,26.23,16.201,27.964,25.739,-10.856,32.016,28.274,26.82,22.166,29.93,28.92,11.846,23.441,27.626,24.571,8.67,17.682,25.12,27.859,15.712,13.608,26.137,20.651,-11.38,28.731,28.641,27.767,25.359,16.261,25.389,27.675,28.246,26.878,15.275,4.98,26.707,26.322,25.697,31.582,14.275,23.925,23.915,27.145,18.49,28.166,22.194,16.261,27.842,14.943,23.536,,34.412,11.931,26.096,12.009,25.438,13.643,25.847,30.411,9.8,12.33,14.725,27.821,16.3,22.468,22.338,26.934,31.417,24.449,28.334,32.214,22.081,26.348,24.229,15.738,14.859,11.698,16.508,28.717,24.885,23.969,21.438,19.228,15.332,9.449,27.498,31.299,26.506,24.701,18.06,6.666,30.562,26.831,28.325,25.522,26.82,21.042,20.382,27.914,13.573,19.826,34.075,21.865,14.585,5.073,20.561,26.954,33.331,28.4,15.501,26.674,27.315,13.154,14.362,27.097,27.798,16.767,22.262,19.931,29.747,28.309,19.567,9.505,12.164,26.699,26.573,12.508,23.103,10.154,27.352,28.564,26.698,26.026,22.226,27.991,19.687,23.285,22.815,14.687,13.295,18.393,13.858,20.998,26.452,26.418,30.026,23.654,22.623
